2theta,intensity
67.11,60.20558
67.12,74.88987
67.13,54.331863
67.14,74.88987
67.15,58.737152
67.16,70.48458
67.17,55.800293
67.18,54.331863
67.19,67.54772
67.2,52.863438
67.21,46.98972
67.22,52.863438
67.23,39.647575
67.24,54.331863
67.25,55.800293
67.26,58.737152
67.27,49.92658
67.28,55.800293
67.29,54.331863
67.3,60.20558
67.31,55.800293
67.32,63.142437
67.33,46.98972
67.34,79.29515
67.35,45.521294
67.36,57.268723
67.37,49.92658
67.38,63.142437
67.39,45.521294
67.4,35.24229
67.41,55.800293
67.42,48.45815
67.43,55.800293
67.44,52.863438
67.45,51.395008
67.46,52.863438
67.47,52.863438
67.48,38.17915
67.49,44.052864
67.5,52.863438
67.51,61.674007
67.52,49.92658
67.53,44.052864
67.54,46.98972
67.55,54.331863
67.56,61.674007
67.57,42.584435
67.58,63.142437
67.59,57.268723
67.6,46.98972
67.61,51.395008
67.62,48.45815
67.63,38.17915
67.64,54.331863
67.65,52.863438
67.66,42.584435
67.67,39.647575
67.68,42.584435
67.69,61.674007
67.7,60.20558
67.71,54.331863
67.72,45.521294
67.73,57.268723
67.74,52.863438
67.75,48.45815
67.76,44.052864
67.77,60.20558
67.78,51.395008
67.79,67.54772
67.8,52.863438
67.81,63.142437
67.82,44.052864
67.83,51.395008
67.84,32.30543
67.85,44.052864
67.86,49.92658
67.87,52.863438
67.88,54.331863
67.89,51.395008
67.9,55.800293
67.91,57.268723
67.92,64.61086
67.93,36.71072
67.94,67.54772
67.95,38.17915
67.96,69.01615
67.97,42.584435
67.98,52.863438
67.99,54.331863
68.0,44.052864
68.01,71.95301
68.02,64.61086
68.03,42.584435
68.04,51.395008
68.05,49.92658
68.06,46.98972
68.07,58.737152
68.08,57.268723
68.09,63.142437
68.1,49.92658
68.11,54.331863
68.12,39.647575
68.13,44.052864
68.14,42.584435
68.15,67.54772
68.16,49.92658
68.17,39.647575
68.18,57.268723
68.19,52.863438
68.2,44.052864
68.21,69.01615
68.22,42.584435
68.23,42.584435
68.24,46.98972
68.25,51.395008
68.26,46.98972
68.27,54.331863
68.28,60.20558
68.29,57.268723
68.3,60.20558
68.31,60.20558
68.32,57.268723
68.33,61.674007
68.34,51.395008
68.35,51.395008
68.36,49.92658
68.37,45.521294
68.38,52.863438
68.39,61.674007
68.4,58.737152
68.41,70.48458
68.42,58.737152
68.43,58.737152
68.44,33.77386
68.45,58.737152
68.46,52.863438
68.47,42.584435
68.48,52.863438
68.49,52.863438
68.5,52.863438
68.51,52.863438
68.52,58.737152
68.53,54.331863
68.54,54.331863
68.55,70.48458
68.56,48.45815
68.57,73.42144
68.58,48.45815
68.59,60.20558
68.6,54.331863
68.61,55.800293
68.62,51.395008
68.63,93.97944
68.64,74.88987
68.65,85.16887
68.66,77.82673
68.67,89.57416
68.68,63.142437
68.69,83.70044
68.7,71.95301
68.71,49.92658
68.72,49.92658
68.73,63.142437
68.74,52.863438
68.75,58.737152
68.76,60.20558
68.77,76.3583
68.78,58.737152
68.79,61.674007
68.8,61.674007
68.81,61.674007
68.82,76.3583
68.83,49.92658
68.84,79.29515
68.85,70.48458
68.86,85.16887
68.87,55.800293
68.88,71.95301
68.89,54.331863
68.9,58.737152
68.91,70.48458
68.92,51.395008
68.93,64.61086
68.94,54.331863
68.95,55.800293
68.96,46.98972
68.97,70.48458
68.98,57.268723
68.99,70.48458
69.0,61.674007
69.01,63.142437
69.02,58.737152
69.03,66.07929
69.04,60.20558
69.05,54.331863
69.06,67.54772
69.07,48.45815
69.08,42.584435
69.09,73.42144
69.1,46.98972
69.11,57.268723
69.12,57.268723
69.13,51.395008
69.14,57.268723
69.15,57.268723
69.16,63.142437
69.17,69.01615
69.18,79.29515
69.19,61.674007
69.2,63.142437
69.21,54.331863
69.22,73.42144
69.23,71.95301
69.24,57.268723
69.25,57.268723
69.26,55.800293
69.27,67.54772
69.28,61.674007
69.29,66.07929
69.3,52.863438
69.31,57.268723
69.32,77.82673
69.33,52.863438
69.34,67.54772
69.35,63.142437
69.36,57.268723
69.37,46.98972
69.38,51.395008
69.39,57.268723
69.4,52.863438
69.41,61.674007
69.42,61.674007
69.43,64.61086
69.44,52.863438
69.45,74.88987
69.46,38.17915
69.47,48.45815
69.48,66.07929
69.49,49.92658
69.5,63.142437
69.51,63.142437
69.52,55.800293
69.53,36.71072
69.54,61.674007
69.55,38.17915
69.56,46.98972
69.57,70.48458
69.58,44.052864
69.59,46.98972
69.6,41.116005
69.61,54.331863
69.62,57.268723
69.63,36.71072
69.64,48.45815
69.65,55.800293
69.66,54.331863
69.67,58.737152
69.68,58.737152
69.69,45.521294
69.7,44.052864
69.71,48.45815
69.72,49.92658
69.73,51.395008
69.74,64.61086
69.75,46.98972
69.76,44.052864
69.77,63.142437
69.78,63.142437
69.79,55.800293
69.8,58.737152
69.81,60.20558
69.82,70.48458
69.83,51.395008
69.84,61.674007
69.85,38.17915
69.86,60.20558
69.87,52.863438
69.88,44.052864
69.89,45.521294
69.9,45.521294
69.91,55.800293
69.92,44.052864
69.93,58.737152
69.94,51.395008
69.95,41.116005
69.96,42.584435
69.97,51.395008
69.98,52.863438
69.99,58.737152
70.0,46.98972
70.01,63.142437
70.02,48.45815
70.03,64.61086
70.04,63.142437
70.05,55.800293
70.06,57.268723
70.07,64.61086
70.08,51.395008
70.09,61.674007
70.1,48.45815
70.11,63.142437
70.12,64.61086
70.13,63.142437
70.14,80.76358
70.15,64.61086
70.16,51.395008
70.17,58.737152
70.18,60.20558
70.19,67.54772
70.2,60.20558
70.21,66.07929
70.22,55.800293
70.23,36.71072
70.24,64.61086
70.25,57.268723
70.26,71.95301
70.27,66.07929
70.28,66.07929
70.29,52.863438
70.3,66.07929
70.31,58.737152
70.32,61.674007
70.33,67.54772
70.34,67.54772
70.35,73.42144
70.36,71.95301
70.37,67.54772
70.38,57.268723
70.39,60.20558
70.4,52.863438
70.41,69.01615
70.42,79.29515
70.43,58.737152
70.44,52.863438
70.45,73.42144
70.46,76.3583
70.47,70.48458
70.48,73.42144
70.49,80.76358
70.5,52.863438
70.51,45.521294
70.52,83.70044
70.53,51.395008
70.54,48.45815
70.55,76.3583
70.56,57.268723
70.57,54.331863
70.58,64.61086
70.59,61.674007
70.6,48.45815
70.61,52.863438
70.62,64.61086
70.63,64.61086
70.64,60.20558
70.65,63.142437
70.66,61.674007
70.67,61.674007
70.68,60.20558
70.69,54.331863
70.7,54.331863
70.71,66.07929
70.72,49.92658
70.73,55.800293
70.74,67.54772
70.75,70.48458
70.76,69.01615
70.77,54.331863
70.78,61.674007
70.79,55.800293
70.8,51.395008
70.81,60.20558
70.82,60.20558
70.83,67.54772
70.84,52.863438
70.85,46.98972
70.86,49.92658
70.87,57.268723
70.88,54.331863
70.89,51.395008
70.9,49.92658
70.91,49.92658
70.92,48.45815
70.93,39.647575
70.94,58.737152
70.95,61.674007
70.96,36.71072
70.97,57.268723
70.98,46.98972
70.99,64.61086
71.0,54.331863
71.01,57.268723
71.02,35.24229
71.03,67.54772
71.04,64.61086
71.05,69.01615
71.06,58.737152
71.07,55.800293
71.08,69.01615
71.09,71.95301
71.1,51.395008
71.11,61.674007
71.12,67.54772
71.13,52.863438
71.14,66.07929
71.15,52.863438
71.16,61.674007
71.17,46.98972
71.18,67.54772
71.19,49.92658
71.2,46.98972
71.21,46.98972
71.22,51.395008
71.23,67.54772
71.24,55.800293
71.25,66.07929
71.26,51.395008
71.27,54.331863
71.28,57.268723
71.29,67.54772
71.3,63.142437
71.31,58.737152
71.32,49.92658
71.33,60.20558
71.34,54.331863
71.35,55.800293
71.36,55.800293
71.37,60.20558
71.38,67.54772
71.39,63.142437
71.4,42.584435
71.41,39.647575
71.42,49.92658
71.43,61.674007
71.44,58.737152
71.45,49.92658
71.46,60.20558
71.47,66.07929
71.48,58.737152
71.49,64.61086
71.5,51.395008
71.51,48.45815
71.52,61.674007
71.53,48.45815
71.54,66.07929
71.55,58.737152
71.56,58.737152
71.57,55.800293
71.58,71.95301
71.59,63.142437
71.6,67.54772
71.61,46.98972
71.62,58.737152
71.63,49.92658
71.64,42.584435
71.65,48.45815
71.66,44.052864
71.67,45.521294
71.68,64.61086
71.69,54.331863
71.7,71.95301
71.71,42.584435
71.72,66.07929
71.73,60.20558
71.74,49.92658
71.75,82.23201
71.76,55.800293
71.77,57.268723
71.78,51.395008
71.79,55.800293
71.8,63.142437
71.81,60.20558
71.82,51.395008
71.83,67.54772
71.84,45.521294
71.85,66.07929
71.86,61.674007
71.87,54.331863
71.88,45.521294
71.89,46.98972
71.9,77.82673
71.91,55.800293
71.92,54.331863
71.93,63.142437
71.94,69.01615
71.95,73.42144
71.96,64.61086
71.97,66.07929
71.98,67.54772
71.99,70.48458
72.0,67.54772
72.01,69.01615
72.02,73.42144
72.03,57.268723
72.04,86.6373
72.05,67.54772
72.06,82.23201
72.07,57.268723
72.08,82.23201
72.09,86.6373
72.1,63.142437
72.11,67.54772
72.12,71.95301
72.13,69.01615
72.14,99.85316
72.15,60.20558
72.16,58.737152
72.17,77.82673
72.18,86.6373
72.19,63.142437
72.2,92.51102
72.21,60.20558
72.22,71.95301
72.23,46.98972
72.24,54.331863
72.25,60.20558
72.26,58.737152
72.27,64.61086
72.28,67.54772
72.29,66.07929
72.3,63.142437
72.31,70.48458
72.32,67.54772
72.33,63.142437
72.34,58.737152
72.35,58.737152
72.36,63.142437
72.37,60.20558
72.38,58.737152
72.39,55.800293
72.4,52.863438
72.41,52.863438
72.42,51.395008
72.43,41.116005
72.44,49.92658
72.45,60.20558
72.46,46.98972
72.47,58.737152
72.48,41.116005
72.49,52.863438
72.5,57.268723
72.51,51.395008
72.52,51.395008
72.53,57.268723
72.54,46.98972
72.55,57.268723
72.56,64.61086
72.57,69.01615
72.58,55.800293
72.59,48.45815
72.6,39.647575
72.61,46.98972
72.62,45.521294
72.63,55.800293
72.64,57.268723
72.65,54.331863
72.66,49.92658
72.67,63.142437
72.68,64.61086
72.69,36.71072
72.7,71.95301
72.71,39.647575
72.72,67.54772
72.73,54.331863
72.74,52.863438
72.75,55.800293
72.76,52.863438
72.77,46.98972
72.78,55.800293
72.79,57.268723
72.8,51.395008
72.81,48.45815
72.82,41.116005
72.83,55.800293
72.84,70.48458
72.85,86.6373
72.86,58.737152
72.87,91.04259
72.88,76.3583
72.89,71.95301
72.9,80.76358
72.91,69.01615
72.92,55.800293
72.93,73.42144
72.94,70.48458
72.95,64.61086
72.96,58.737152
72.97,51.395008
72.98,51.395008
72.99,79.29515
73.0,70.48458
73.01,73.42144
73.02,69.01615
73.03,83.70044
73.04,64.61086
73.05,86.6373
73.06,86.6373
73.07,102.790016
73.08,111.600586
73.09,102.790016
73.1,95.44787
73.11,104.258446
73.12,105.726875
73.13,79.29515
73.14,70.48458
73.15,77.82673
73.16,71.95301
73.17,60.20558
73.18,63.142437
73.19,55.800293
73.2,58.737152
73.21,79.29515
73.22,64.61086
73.23,60.20558
73.24,54.331863
73.25,63.142437
73.26,61.674007
73.27,66.07929
73.28,89.57416
73.29,63.142437
73.3,92.51102
73.31,60.20558
73.32,92.51102
73.33,71.95301
73.34,73.42144
73.35,58.737152
73.36,60.20558
73.37,71.95301
73.38,55.800293
73.39,58.737152
73.4,61.674007
73.41,42.584435
73.42,61.674007
73.43,46.98972
73.44,54.331863
73.45,58.737152
73.46,60.20558
73.47,52.863438
73.48,58.737152
73.49,45.521294
73.5,41.116005
73.51,45.521294
73.52,61.674007
73.53,39.647575
73.54,58.737152
73.55,42.584435
73.56,51.395008
73.57,55.800293
73.58,52.863438
73.59,36.71072
73.6,57.268723
73.61,44.052864
73.62,45.521294
73.63,49.92658
73.64,39.647575
73.65,52.863438
73.66,80.76358
73.67,63.142437
73.68,67.54772
73.69,49.92658
73.7,55.800293
73.71,58.737152
73.72,64.61086
73.73,49.92658
73.74,35.24229
73.75,51.395008
73.76,45.521294
73.77,71.95301
73.78,54.331863
73.79,49.92658
73.8,42.584435
73.81,46.98972
73.82,61.674007
73.83,55.800293
73.84,61.674007
73.85,61.674007
73.86,71.95301
73.87,66.07929
73.88,54.331863
73.89,45.521294
73.9,70.48458
73.91,52.863438
73.92,49.92658
73.93,41.116005
73.94,83.70044
73.95,46.98972
73.96,70.48458
73.97,55.800293
73.98,55.800293
73.99,45.521294
74.0,60.20558
74.01,58.737152
74.02,64.61086
74.03,61.674007
74.04,66.07929
74.05,54.331863
74.06,71.95301
74.07,66.07929
74.08,83.70044
74.09,49.92658
74.1,55.800293
74.11,63.142437
74.12,67.54772
74.13,54.331863
74.14,64.61086
74.15,55.800293
74.16,51.395008
74.17,58.737152
74.18,51.395008
74.19,60.20558
74.2,66.07929
74.21,64.61086
74.22,63.142437
74.23,54.331863
74.24,51.395008
74.25,55.800293
74.26,54.331863
74.27,76.3583
74.28,48.45815
74.29,48.45815
74.3,51.395008
74.31,52.863438
74.32,51.395008
74.33,70.48458
74.34,55.800293
74.35,48.45815
74.36,55.800293
74.37,74.88987
74.38,57.268723
74.39,49.92658
74.4,48.45815
74.41,66.07929
74.42,58.737152
74.43,52.863438
74.44,49.92658
74.45,51.395008
74.46,48.45815
74.47,57.268723
74.48,48.45815
74.49,44.052864
74.5,49.92658
74.51,63.142437
74.52,41.116005
74.53,58.737152
74.54,66.07929
74.55,73.42144
74.56,71.95301
74.57,46.98972
74.58,38.17915
74.59,52.863438
74.6,64.61086
74.61,57.268723
74.62,55.800293
74.63,46.98972
74.64,51.395008
74.65,49.92658
74.66,63.142437
74.67,61.674007
74.68,42.584435
74.69,57.268723
74.7,74.88987
74.71,48.45815
74.72,39.647575
74.73,44.052864
74.74,66.07929
74.75,64.61086
74.76,63.142437
74.77,57.268723
74.78,52.863438
74.79,46.98972
74.8,60.20558
74.81,80.76358
74.82,49.92658
74.83,60.20558
74.84,70.48458
74.85,57.268723
74.86,54.331863
74.87,41.116005
74.88,58.737152
74.89,46.98972
74.9,49.92658
74.91,61.674007
74.92,55.800293
74.93,32.30543
74.94,64.61086
74.95,67.54772
74.96,60.20558
74.97,57.268723
74.98,57.268723
74.99,49.92658
75.0,64.61086
75.01,45.521294
75.02,66.07929
75.03,63.142437
75.04,49.92658
75.05,49.92658
75.06,39.647575
75.07,51.395008
75.08,61.674007
75.09,57.268723
75.1,41.116005
75.11,58.737152
75.12,44.052864
75.13,45.521294
75.14,66.07929
75.15,52.863438
75.16,49.92658
75.17,52.863438
75.18,44.052864
75.19,52.863438
75.2,45.521294
75.21,54.331863
75.22,48.45815
75.23,46.98972
75.24,54.331863
75.25,55.800293
75.26,61.674007
75.27,49.92658
75.28,32.30543
75.29,49.92658
75.3,52.863438
75.31,52.863438
75.32,73.42144
75.33,51.395008
75.34,45.521294
75.35,54.331863
75.36,67.54772
75.37,74.88987
75.38,58.737152
75.39,60.20558
75.4,46.98972
75.41,54.331863
75.42,58.737152
75.43,64.61086
75.44,44.052864
75.45,60.20558
75.46,64.61086
75.47,46.98972
75.48,60.20558
75.49,54.331863
75.5,48.45815
75.51,49.92658
75.52,49.92658
75.53,39.647575
75.54,55.800293
75.55,44.052864
75.56,57.268723
75.57,39.647575
75.58,41.116005
75.59,38.17915
75.6,39.647575
75.61,46.98972
75.62,63.142437
75.63,64.61086
75.64,42.584435
75.65,58.737152
75.66,49.92658
75.67,35.24229
75.68,41.116005
75.69,66.07929
75.7,46.98972
75.71,60.20558
75.72,44.052864
75.73,52.863438
75.74,32.30543
75.75,51.395008
75.76,55.800293
75.77,41.116005
75.78,52.863438
75.79,54.331863
75.8,35.24229
75.81,46.98972
75.82,49.92658
75.83,38.17915
75.84,46.98972
75.85,42.584435
75.86,44.052864
75.87,41.116005
75.88,60.20558
75.89,51.395008
75.9,36.71072
75.91,36.71072
75.92,77.82673
75.93,49.92658
75.94,41.116005
75.95,52.863438
75.96,54.331863
75.97,54.331863
75.98,52.863438
75.99,45.521294
76.0,48.45815
76.01,51.395008
76.02,58.737152
76.03,61.674007
76.04,57.268723
76.05,49.92658
76.06,39.647575
76.07,39.647575
76.08,51.395008
76.09,52.863438
76.1,55.800293
76.11,57.268723
76.12,32.30543
76.13,45.521294
76.14,44.052864
76.15,61.674007
76.16,30.837004
76.17,44.052864
76.18,45.521294
76.19,51.395008
76.2,60.20558
76.21,46.98972
76.22,41.116005
76.23,41.116005
76.24,55.800293
76.25,46.98972
76.26,51.395008
76.27,46.98972
76.28,44.052864
76.29,51.395008
76.3,60.20558
76.31,49.92658
76.32,67.54772
76.33,55.800293
76.34,55.800293
76.35,70.48458
76.36,52.863438
76.37,51.395008
76.38,44.052864
76.39,42.584435
76.4,41.116005
76.41,60.20558
76.42,51.395008
76.43,45.521294
76.44,58.737152
76.45,52.863438
76.46,49.92658
76.47,48.45815
76.48,45.521294
76.49,60.20558
76.5,79.29515
76.51,51.395008
76.52,38.17915
76.53,46.98972
76.54,46.98972
76.55,42.584435
76.56,48.45815
76.57,60.20558
76.58,57.268723
76.59,33.77386
76.6,46.98972
76.61,55.800293
76.62,54.331863
76.63,51.395008
76.64,51.395008
76.65,44.052864
76.66,49.92658
76.67,51.395008
76.68,61.674007
76.69,52.863438
76.7,48.45815
76.71,45.521294
76.72,57.268723
76.73,45.521294
76.74,46.98972
76.75,63.142437
76.76,48.45815
76.77,51.395008
76.78,48.45815
76.79,46.98972
76.8,58.737152
76.81,48.45815
76.82,52.863438
76.83,52.863438
76.84,55.800293
76.85,49.92658
76.86,45.521294
76.87,57.268723
76.88,48.45815
76.89,45.521294
76.9,58.737152
76.91,44.052864
76.92,44.052864
76.93,73.42144
76.94,54.331863
76.95,60.20558
76.96,48.45815
76.97,46.98972
76.98,64.61086
76.99,41.116005
77.0,61.674007
77.01,45.521294
77.02,38.17915
77.03,36.71072
77.04,54.331863
77.05,63.142437
77.06,54.331863
77.07,55.800293
77.08,55.800293
77.09,44.052864
77.1,60.20558
77.11,52.863438
77.12,41.116005
77.13,58.737152
77.14,49.92658
77.15,63.142437
77.16,58.737152
77.17,57.268723
77.18,42.584435
77.19,60.20558
77.2,60.20558
77.21,48.45815
77.22,55.800293
77.23,46.98972
77.24,46.98972
77.25,61.674007
77.26,51.395008
77.27,61.674007
77.28,67.54772
77.29,60.20558
77.3,45.521294
77.31,38.17915
77.32,57.268723
77.33,42.584435
77.34,45.521294
77.35,46.98972
77.36,69.01615
77.37,69.01615
77.38,32.30543
77.39,66.07929
77.4,73.42144
77.41,38.17915
77.42,46.98972
77.43,45.521294
77.44,49.92658
77.45,46.98972
77.46,64.61086
77.47,45.521294
77.48,44.052864
77.49,45.521294
77.5,48.45815
77.51,39.647575
77.52,67.54772
77.53,38.17915
77.54,60.20558
77.55,39.647575
77.56,52.863438
77.57,64.61086
77.58,33.77386
77.59,61.674007
77.6,63.142437
77.61,57.268723
77.62,57.268723
77.63,58.737152
77.64,57.268723
77.65,54.331863
77.66,48.45815
77.67,39.647575
77.68,71.95301
77.69,54.331863
77.7,48.45815
77.71,51.395008
77.72,63.142437
77.73,48.45815
77.74,58.737152
77.75,49.92658
77.76,48.45815
77.77,58.737152
77.78,39.647575
77.79,36.71072
77.8,48.45815
77.81,44.052864
77.82,51.395008
77.83,49.92658
77.84,41.116005
77.85,70.48458
77.86,45.521294
77.87,61.674007
77.88,60.20558
77.89,63.142437
77.9,44.052864
77.91,39.647575
77.92,48.45815
77.93,51.395008
77.94,41.116005
77.95,57.268723
77.96,52.863438
77.97,55.800293
77.98,46.98972
77.99,61.674007
78.0,42.584435
78.01,67.54772
78.02,60.20558
78.03,41.116005
78.04,30.837004
78.05,48.45815
78.06,39.647575
78.07,54.331863
78.08,52.863438
78.09,41.116005
78.1,54.331863
78.11,49.92658
78.12,44.052864
78.13,45.521294
78.14,58.737152
78.15,54.331863
78.16,48.45815
78.17,38.17915
78.18,44.052864
78.19,42.584435
78.2,54.331863
78.21,42.584435
78.22,61.674007
78.23,49.92658
78.24,46.98972
78.25,48.45815
78.26,48.45815
78.27,54.331863
78.28,51.395008
78.29,49.92658
78.3,36.71072
78.31,58.737152
78.32,51.395008
78.33,52.863438
78.34,57.268723
78.35,54.331863
78.36,46.98972
78.37,57.268723
78.38,57.268723
78.39,54.331863
78.4,42.584435
78.41,38.17915
78.42,55.800293
78.43,49.92658
78.44,51.395008
78.45,44.052864
78.46,60.20558
78.47,57.268723
78.48,32.30543
78.49,38.17915
78.5,55.800293
78.51,52.863438
78.52,38.17915
78.53,61.674007
78.54,49.92658
78.55,38.17915
78.56,44.052864
78.57,52.863438
78.58,58.737152
78.59,49.92658
78.6,48.45815
78.61,33.77386
78.62,49.92658
78.63,39.647575
78.64,48.45815
78.65,49.92658
78.66,57.268723
78.67,42.584435
78.68,46.98972
78.69,32.30543
78.7,41.116005
78.71,45.521294
78.72,58.737152
78.73,51.395008
78.74,42.584435
78.75,51.395008
78.76,41.116005
78.77,49.92658
78.78,57.268723
78.79,46.98972
78.8,70.48458
78.81,71.95301
78.82,64.61086
78.83,54.331863
78.84,51.395008
78.85,52.863438
78.86,45.521294
78.87,52.863438
78.88,49.92658
78.89,54.331863
78.9,48.45815
78.91,57.268723
78.92,64.61086
78.93,44.052864
78.94,39.647575
78.95,36.71072
78.96,44.052864
78.97,45.521294
78.98,46.98972
78.99,42.584435
79.0,39.647575
79.01,44.052864
79.02,55.800293
79.03,49.92658
79.04,48.45815
79.05,52.863438
79.06,69.01615
79.07,60.20558
79.08,64.61086
79.09,45.521294
79.1,60.20558
79.11,51.395008
79.12,51.395008
79.13,57.268723
79.14,51.395008
79.15,51.395008
79.16,42.584435
79.17,57.268723
79.18,41.116005
79.19,41.116005
79.2,45.521294
79.21,45.521294
79.22,36.71072
79.23,61.674007
79.24,49.92658
79.25,49.92658
79.26,44.052864
79.27,63.142437
79.28,45.521294
79.29,42.584435
79.3,61.674007
79.31,57.268723
79.32,38.17915
79.33,45.521294
79.34,42.584435
79.35,45.521294
79.36,55.800293
79.37,35.24229
79.38,52.863438
79.39,55.800293
79.4,42.584435
79.41,58.737152
79.42,52.863438
79.43,49.92658
79.44,49.92658
79.45,49.92658
79.46,49.92658
79.47,44.052864
79.48,49.92658
79.49,58.737152
79.5,36.71072
79.51,54.331863
79.52,54.331863
79.53,38.17915
79.54,49.92658
79.55,55.800293
79.56,51.395008
79.57,57.268723
79.58,55.800293
79.59,30.837004
79.6,58.737152
79.61,66.07929
79.62,46.98972
79.63,45.521294
79.64,42.584435
79.65,60.20558
79.66,41.116005
79.67,58.737152
79.68,45.521294
79.69,49.92658
79.7,42.584435
79.71,44.052864
79.72,52.863438
79.73,54.331863
79.74,46.98972
79.75,38.17915
79.76,52.863438
79.77,64.61086
79.78,49.92658
79.79,57.268723
79.8,52.863438
79.81,55.800293
79.82,44.052864
79.83,55.800293
79.84,66.07929
79.85,57.268723
79.86,48.45815
79.87,57.268723
79.88,49.92658
79.89,67.54772
79.9,51.395008
79.91,67.54772
79.92,63.142437
79.93,83.70044
79.94,64.61086
79.95,66.07929
79.96,55.800293
79.97,61.674007
79.98,54.331863
79.99,61.674007
80.0,83.70044
80.01,70.48458
80.02,45.521294
80.03,54.331863
80.04,69.01615
80.05,70.48458
80.06,51.395008
80.07,51.395008
80.08,49.92658
80.09,60.20558
80.1,55.800293
80.11,61.674007
80.12,58.737152
80.13,57.268723
80.14,45.521294
80.15,49.92658
80.16,51.395008
80.17,46.98972
80.18,71.95301
80.19,55.800293
80.2,76.3583
80.21,74.88987
80.22,52.863438
80.23,64.61086
80.24,38.17915
80.25,61.674007
80.26,67.54772
80.27,57.268723
80.28,54.331863
80.29,33.77386
80.3,55.800293
80.31,61.674007
80.32,45.521294
80.33,61.674007
80.34,42.584435
80.35,57.268723
80.36,55.800293
80.37,51.395008
80.38,54.331863
80.39,55.800293
80.4,52.863438
80.41,61.674007
80.42,49.92658
80.43,55.800293
80.44,49.92658
80.45,51.395008
80.46,32.30543
80.47,58.737152
80.48,61.674007
80.49,63.142437
80.5,45.521294
80.51,42.584435
80.52,67.54772
80.53,54.331863
80.54,39.647575
80.55,33.77386
80.56,60.20558
80.57,41.116005
80.58,54.331863
80.59,49.92658
80.6,45.521294
80.61,51.395008
80.62,63.142437
80.63,48.45815
80.64,44.052864
80.65,55.800293
80.66,54.331863
80.67,42.584435
80.68,41.116005
80.69,52.863438
80.7,66.07929
80.71,55.800293
80.72,46.98972
80.73,48.45815
80.74,54.331863
80.75,41.116005
80.76,35.24229
80.77,58.737152
80.78,42.584435
80.79,61.674007
80.8,67.54772
80.81,70.48458
80.82,63.142437
80.83,44.052864
80.84,41.116005
80.85,52.863438
80.86,36.71072
80.87,51.395008
80.88,67.54772
80.89,49.92658
80.9,36.71072
80.91,64.61086
80.92,30.837004
80.93,51.395008
80.94,49.92658
80.95,60.20558
80.96,45.521294
80.97,54.331863
80.98,61.674007
80.99,51.395008
81.0,48.45815
81.01,58.737152
81.02,63.142437
81.03,45.521294
81.04,49.92658
81.05,49.92658
81.06,54.331863
81.07,54.331863
81.08,57.268723
81.09,38.17915
81.1,49.92658
81.11,61.674007
81.12,52.863438
81.13,41.116005
81.14,49.92658
81.15,46.98972
81.16,64.61086
81.17,44.052864
81.18,33.77386
81.19,45.521294
81.2,48.45815
81.21,39.647575
81.22,52.863438
81.23,48.45815
81.24,57.268723
81.25,60.20558
81.26,36.71072
81.27,45.521294
81.28,51.395008
81.29,52.863438
81.3,58.737152
81.31,51.395008
81.32,36.71072
81.33,36.71072
81.34,41.116005
81.35,48.45815
81.36,54.331863
81.37,49.92658
81.38,45.521294
81.39,54.331863
81.4,66.07929
81.41,52.863438
81.42,63.142437
81.43,46.98972
81.44,42.584435
81.45,55.800293
81.46,33.77386
81.47,64.61086
81.48,58.737152
81.49,44.052864
81.5,44.052864
81.51,52.863438
81.52,61.674007
81.53,44.052864
81.54,60.20558
81.55,44.052864
81.56,55.800293
81.57,45.521294
81.58,54.331863
81.59,51.395008
81.6,61.674007
81.61,41.116005
81.62,49.92658
81.63,48.45815
81.64,67.54772
81.65,54.331863
81.66,36.71072
81.67,38.17915
81.68,45.521294
81.69,57.268723
81.7,64.61086
81.71,46.98972
81.72,49.92658
81.73,57.268723
81.74,52.863438
81.75,48.45815
81.76,48.45815
81.77,45.521294
81.78,32.30543
81.79,57.268723
81.8,51.395008
81.81,42.584435
81.82,46.98972
81.83,49.92658
81.84,48.45815
81.85,55.800293
81.86,58.737152
81.87,52.863438
81.88,51.395008
81.89,55.800293
81.9,44.052864
81.91,48.45815
81.92,52.863438
81.93,60.20558
81.94,44.052864
81.95,60.20558
81.96,44.052864
81.97,35.24229
81.98,35.24229
81.99,52.863438
82.0,51.395008
82.01,44.052864
82.02,52.863438
82.03,45.521294
82.04,44.052864
82.05,52.863438
82.06,39.647575
82.07,58.737152
82.08,39.647575
82.09,57.268723
82.1,45.521294
82.11,52.863438
82.12,51.395008
82.13,45.521294
82.14,51.395008
82.15,49.92658
82.16,46.98972
82.17,54.331863
82.18,63.142437
82.19,55.800293
82.2,46.98972
82.21,41.116005
82.22,49.92658
82.23,61.674007
82.24,44.052864
82.25,46.98972
82.26,64.61086
82.27,51.395008
82.28,48.45815
82.29,41.116005
82.3,46.98972
82.31,45.521294
82.32,48.45815
82.33,57.268723
82.34,63.142437
82.35,66.07929
82.36,51.395008
82.37,55.800293
82.38,51.395008
82.39,35.24229
82.4,44.052864
82.41,55.800293
82.42,60.20558
82.43,42.584435
82.44,45.521294
82.45,60.20558
82.46,55.800293
82.47,52.863438
82.48,48.45815
82.49,49.92658
82.5,45.521294
82.51,48.45815
82.52,54.331863
82.53,41.116005
82.54,64.61086
82.55,66.07929
82.56,41.116005
82.57,48.45815
82.58,55.800293
82.59,44.052864
82.6,42.584435
82.61,46.98972
82.62,49.92658
82.63,32.30543
82.64,48.45815
